TICKER;PER;DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
EURRUB;60;250820;190000;88.7830000;89.1646000;88.6380000;89.0794000;24423
EURRUB;60;250820;200000;89.0794000;89.4173000;89.0248000;89.1536000;21807
EURRUB;60;250820;210000;89.1540000;89.2310000;88.9950000;89.0644000;13381
EURRUB;60;250820;220000;89.0644000;89.1561000;88.9236000;89.0116000;13924
EURRUB;60;250820;230000;89.0116000;89.1830000;88.9473000;89.0762000;11112
EURRUB;60;260820;0;89.0749000;89.1790000;88.8881000;88.8903000;5640
EURRUB;60;260820;10000;89.0080000;89.1190000;88.9040000;89.0381000;18
EURRUB;60;260820;20000;89.0431000;89.1700000;88.9947000;89.0411000;125
EURRUB;60;260820;30000;89.0365000;89.1510000;89.0246000;89.0368000;126
EURRUB;60;260820;40000;89.0375000;89.1810000;89.0033000;89.0156000;2043
EURRUB;60;260820;50000;89.0156000;89.1840000;89.0083000;89.0461000;4392
EURRUB;60;260820;60000;89.0462000;89.1160000;88.9336000;88.9490000;3794
EURRUB;60;260820;70000;88.9488000;89.0880000;88.9026000;88.9396000;3045
EURRUB;60;260820;80000;88.9398000;89.0880000;88.8202000;88.9164000;2614
EURRUB;60;260820;90000;88.9558000;89.0310000;88.8632000;88.9320000;1561
EURRUB;60;260820;100000;88.9283000;89.1071000;88.8767000;89.0760000;5295
EURRUB;60;260820;110000;89.0793000;89.2716000;88.9342000;89.2163000;37666
EURRUB;60;260820;120000;89.2174000;89.4351000;89.1140000;89.2449000;29640
EURRUB;60;260820;130000;89.2454000;89.6328000;89.1099000;89.5689000;25359
EURRUB;60;260820;140000;89.5689000;89.7887000;89.4540000;89.5179000;24492
EURRUB;60;260820;150000;89.5178000;89.5190000;89.1820000;89.3206000;21397
EURRUB;60;260820;160000;89.3202000;89.3996000;89.1480000;89.3919000;22581
EURRUB;60;260820;170000;89.3877000;89.7233000;89.2500000;89.5895000;30191
EURRUB;60;260820;180000;89.5895000;89.6460000;89.1806000;89.3302000;29387
EURRUB;60;260820;190000;89.3302000;89.3855000;89.0460000;89.3031000;22769
EURRUB;60;260820;200000;89.3032000;89.5713000;89.2260000;89.4916000;17284
EURRUB;60;260820;210000;89.4916000;89.4916000;89.1821000;89.2736000;13879
EURRUB;60;260820;220000;89.2736000;89.2910000;89.1542000;89.2489000;11670
EURRUB;60;260820;230000;89.2497000;89.3246000;89.0800000;89.3015000;10323
EURRUB;60;270820;0;89.2978000;89.3120000;89.1055000;89.1634000;6000
EURRUB;60;270820;10000;89.4130000;89.5080000;89.1660000;89.4490000;28
EURRUB;60;270820;20000;89.3950000;89.5240000;89.1520000;89.5240000;15
EURRUB;60;270820;30000;89.4870000;89.5130000;89.2130000;89.2480000;12
EURRUB;60;270820;40000;89.5070000;89.5140000;89.2670000;89.4920000;12
EURRUB;60;270820;50000;89.5130000;89.5130000;89.1980000;89.1980000;12
EURRUB;60;270820;60000;89.2100000;89.4090000;89.1810000;89.1810000;12
EURRUB;60;270820;70000;89.1820000;89.4350000;89.1820000;89.2280000;12
EURRUB;60;270820;80000;89.2290000;89.4610000;89.1658000;89.1673000;621
EURRUB;60;270820;90000;89.2086000;89.2820000;89.1045000;89.1877000;3486
EURRUB;60;270820;100000;89.1882000;89.3290000;89.1140000;89.2459000;5980
EURRUB;60;270820;110000;89.2459000;89.3320000;88.7060000;88.8652000;32047
EURRUB;60;270820;120000;88.8652000;88.9947000;88.6935000;88.7520000;27950
EURRUB;60;270820;130000;88.7520000;88.8986000;88.6040000;88.7790000;23812
EURRUB;60;270820;140000;88.7785000;88.9887000;88.7144000;88.9537000;24575
EURRUB;60;270820;150000;88.9537000;89.0328000;88.5020000;88.7342000;27878
EURRUB;60;270820;160000;88.7337000;88.7576000;88.4579000;88.7089000;28783
EURRUB;60;270820;170000;88.7089000;89.0466000;88.1960000;88.4224000;16387
EURRUB;60;270820;180000;88.3925000;88.6775000;88.1960000;88.4675000;15897
EURRUB;60;270820;190000;88.4675000;88.7520000;88.3320000;88.6675000;13709
EURRUB;60;270820;200000;88.6675000;88.7940000;88.4340000;88.5900000;11474
EURRUB;60;270820;210000;88.4680000;88.7810000;88.4340000;88.7000000;8884
EURRUB;60;270820;220000;88.7000000;88.7575000;88.4680000;88.6200000;7669
EURRUB;60;270820;230000;88.5020000;88.6860000;88.2980000;88.5550000;5961
EURRUB;60;280820;0;88.5550000;88.6100000;88.3320000;88.5410000;2637
EURRUB;60;280820;10000;88.5840000;88.6750000;88.2570000;88.5430000;19
EURRUB;60;280820;20000;88.5280000;88.6530000;88.2910000;88.6280000;20
EURRUB;60;280820;30000;88.6130000;88.6670000;88.6110000;88.6540000;12
EURRUB;60;280820;40000;88.6510000;88.6510000;88.5580000;88.6280000;12
EURRUB;60;280820;50000;88.6050000;88.7120000;88.6050000;88.7120000;12
EURRUB;60;280820;60000;88.7370000;88.8280000;88.6940000;88.8280000;12
EURRUB;60;280820;70000;88.8300000;88.9000000;88.5520000;88.7060000;12
EURRUB;60;280820;80000;89.1520000;89.1520000;88.6640000;88.7180000;12
EURRUB;60;280820;90000;88.8790000;88.8790000;88.5162000;88.6015000;7389
EURRUB;60;280820;100000;88.5221000;88.6210000;88.2640000;88.3721000;13668
EURRUB;60;280820;110000;88.4194000;88.8906000;88.4028000;88.8466000;37689
EURRUB;60;280820;120000;88.8470000;88.8668000;88.5167000;88.5948000;32053
EURRUB;60;280820;130000;88.5948000;88.6768000;88.3660000;88.5155000;27222
EURRUB;60;280820;140000;88.5148000;88.6822000;88.3315000;88.3889000;24058
EURRUB;60;280820;150000;88.3889000;88.5853000;88.3099000;88.5475000;25798
EURRUB;60;280820;160000;88.5477000;88.7139000;88.3998000;88.5098000;26389
EURRUB;60;280820;170000;88.5098000;88.5283000;88.2640000;88.2973000;31419
EURRUB;60;280820;180000;88.3010000;88.4827000;88.1280000;88.4024000;34786
EURRUB;60;280820;190000;88.4024000;88.4133000;88.0733000;88.1684000;23441
EURRUB;60;280820;200000;88.1684000;88.2090000;87.8900000;88.0555000;14970
EURRUB;60;280820;210000;88.0438000;88.1290000;87.9127000;88.0054000;15882
EURRUB;60;280820;220000;88.0053000;88.0532000;87.9203000;88.0233000;11359
EURRUB;60;280820;230000;88.0233000;88.0977000;87.9360000;88.0872000;9536
EURRUB;60;290820;0;88.0872000;88.1308000;88.0157000;88.0908000;7336
EURRUB;60;290820;10000;88.1730000;88.1730000;88.1680000;88.1680000;6
EURRUB;60;290820;20000;88.0890000;88.0890000;88.0890000;88.0890000;4
EURRUB;60;300820;230000;88.1600000;88.1600000;88.1150000;88.1150000;6
EURRUB;60;310820;0;88.0910000;88.0910000;88.0910000;88.0910000;2
EURRUB;60;310820;10000;88.0169000;88.4650000;88.0169000;88.2570000;57
EURRUB;60;310820;20000;88.1654000;88.8730000;88.1230000;88.2790000;22
EURRUB;60;310820;30000;88.0850000;88.3690000;88.0850000;88.1965000;486
EURRUB;60;310820;40000;88.1972000;88.3280000;88.0452000;88.1884000;7172
EURRUB;60;310820;50000;88.2158000;88.3390000;88.1485000;88.2760000;4529
EURRUB;60;310820;60000;88.2767000;88.4290000;88.2183000;88.3703000;3996
EURRUB;60;310820;70000;88.3703000;88.4000000;88.1797000;88.2019000;3613
EURRUB;60;310820;80000;88.2017000;88.3690000;87.9944000;88.1209000;3351
EURRUB;60;310820;90000;88.1213000;88.2270000;88.0444000;88.1192000;4336
EURRUB;60;310820;100000;88.1192000;88.2929000;88.0584000;88.1893000;6620
EURRUB;60;310820;110000;88.2192000;88.2658000;87.5336000;87.6689000;21094
EURRUB;60;310820;120000;87.6066000;87.8767000;87.5693000;87.8685000;16696
EURRUB;60;310820;130000;87.8693000;88.0323000;87.7955000;87.9044000;16293
EURRUB;60;310820;140000;87.9044000;88.0365000;87.8276000;88.0109000;12630
EURRUB;60;310820;150000;88.0106000;88.3315000;87.9636000;88.2452000;16463
EURRUB;60;310820;160000;88.1902000;88.3860000;88.1747000;88.3311000;16029
EURRUB;60;310820;170000;88.3306000;88.5405000;88.2424000;88.5096000;22653
EURRUB;60;310820;180000;88.5107000;88.6843000;88.4780000;88.5459000;24577
EURRUB;60;310820;190000;88.5444000;89.0241000;88.4930000;88.8822000;20854
EURRUB;60;310820;200000;88.8842000;89.0151000;88.6390000;88.7455000;12847
EURRUB;60;310820;210000;88.7455000;88.7820000;88.4726000;88.6146000;8342
EURRUB;60;310820;220000;88.6146000;88.6158000;88.2749000;88.3508000;8316
EURRUB;60;310820;230000;88.3537000;88.3773000;88.1627000;88.3598000;11546
EURRUB;60;10920;0;88.3592000;88.4343000;88.2185000;88.2850000;4626
EURRUB;60;10920;10000;88.2990000;88.3120000;88.0940000;88.2420000;24
EURRUB;60;10920;20000;88.2034000;88.2034000;87.8915000;88.0900000;16
EURRUB;60;10920;30000;88.0960000;88.1940000;88.0920000;88.1650000;12
EURRUB;60;10920;40000;87.8950000;88.2640000;87.8950000;88.2030000;12
EURRUB;60;10920;50000;88.2330000;88.4260000;88.0180000;88.3400000;12
EURRUB;60;10920;60000;88.3440000;88.6510000;88.1400000;88.2560000;220
EURRUB;60;10920;70000;88.4720000;88.5250000;88.4720000;88.4850000;12
EURRUB;60;10920;80000;88.1480000;88.5110000;88.1480000;88.4070000;13
EURRUB;60;10920;90000;88.3572000;88.6190000;88.1210000;88.2043000;5183
EURRUB;60;10920;100000;88.2005000;88.3061000;88.0726000;88.1420000;13749
EURRUB;60;10920;110000;88.1412000;88.3009000;87.9915000;88.1401000;28119
EURRUB;60;10920;120000;88.1056000;88.1820000;87.9115000;88.0876000;25975
EURRUB;60;10920;130000;88.1083000;88.3361000;87.9548000;88.3214000;18924
EURRUB;60;10920;140000;88.3196000;88.3330000;88.0226000;88.1227000;16557
EURRUB;60;10920;150000;88.1227000;88.2334000;88.0018000;88.1926000;19007
EURRUB;60;10920;160000;88.1952000;88.2002000;88.0085000;88.1052000;16017
EURRUB;60;10920;170000;88.1050000;88.2827000;87.9244000;88.0034000;26683
EURRUB;60;10920;180000;88.0273000;88.0379000;87.5917000;87.7796000;23561
EURRUB;60;10920;190000;87.7782000;87.8955000;87.6889000;87.8819000;14620
EURRUB;60;10920;200000;87.8827000;87.9213000;87.6915000;87.8886000;8846
EURRUB;60;10920;210000;87.8886000;87.9118000;87.6811000;87.7259000;13626
EURRUB;60;10920;220000;87.7259000;87.8150000;87.6498000;87.7356000;13056
EURRUB;60;10920;230000;87.7359000;87.8169000;87.6486000;87.8169000;8022
EURRUB;60;20920;0;87.8176000;87.8251000;87.4400000;87.4400000;4873
EURRUB;60;20920;10000;87.7720000;87.8430000;87.5240000;87.5240000;21
EURRUB;60;20920;20000;87.6775000;87.8630000;87.5360000;87.5390000;16
EURRUB;60;20920;30000;87.8020000;87.8020000;87.5300000;87.6040000;12
EURRUB;60;20920;40000;87.5600000;87.7010000;87.4730000;87.5060000;12
EURRUB;60;20920;50000;87.3900000;87.6380000;87.2848000;87.4603000;7983
EURRUB;60;20920;60000;87.4618000;87.7230000;87.4397000;87.4986000;302
EURRUB;60;20920;70000;87.5531000;87.6250000;87.4445000;87.5810000;699
EURRUB;60;20920;80000;87.4508000;87.7200000;87.4310000;87.5190000;251
EURRUB;60;20920;90000;87.6760000;87.7400000;87.4986000;87.6342000;1258
EURRUB;60;20920;100000;87.5904000;87.8620000;87.3860000;87.8070000;7052
EURRUB;60;20920;110000;87.8070000;87.8202000;87.5667000;87.7493000;26873
EURRUB;60;20920;120000;87.7524000;87.9157000;87.6675000;87.8560000;21429
EURRUB;60;20920;130000;87.8227000;87.9673000;87.7517000;87.7996000;16756
EURRUB;60;20920;140000;87.7966000;87.9277000;87.6175000;87.8769000;14993
EURRUB;60;20920;150000;87.8769000;87.9382000;87.7754000;87.9382000;18927
EURRUB;60;20920;160000;87.9382000;88.2032000;87.8274000;88.1734000;19912
EURRUB;60;20920;170000;88.1723000;89.2803000;87.9763000;88.9368000;27995
EURRUB;60;20920;180000;89.0219000;89.6288000;88.6988000;89.4581000;32162
EURRUB;60;20920;190000;89.4589000;89.5622000;89.0107000;89.1736000;23288
EURRUB;60;20920;200000;89.1784000;89.3390000;89.0683000;89.3257000;16156
EURRUB;60;20920;210000;89.3223000;89.3284000;88.8635000;89.0773000;14066
EURRUB;60;20920;220000;89.0771000;89.2052000;88.9473000;89.1194000;12969
EURRUB;60;20920;230000;89.1196000;89.1969000;88.9817000;89.1586000;10378
EURRUB;60;30920;0;89.1589000;89.3640000;89.0601000;89.2370000;5087
EURRUB;60;30920;10000;89.4570000;89.4930000;89.0850000;89.4930000;24
EURRUB;60;30920;20000;89.3542000;89.4660000;89.1050000;89.1510000;18
EURRUB;60;30920;30000;89.4770000;89.4910000;89.1320000;89.1320000;12
EURRUB;60;30920;40000;89.0680000;89.4010000;89.0680000;89.2860000;12
EURRUB;60;30920;50000;89.3030000;89.3140000;89.0340000;89.2820000;12
EURRUB;60;30920;60000;89.0350000;89.3180000;89.0090000;89.0320000;12
EURRUB;60;30920;70000;88.9880000;89.2510000;88.9450000;88.9450000;12
EURRUB;60;30920;80000;89.1970000;89.1970000;88.7960000;89.0850000;12
EURRUB;60;30920;90000;88.8010000;88.9780000;88.7295000;88.8401000;3375
EURRUB;60;30920;100000;88.7754000;89.1640000;88.7594000;89.0151000;11038
EURRUB;60;30920;110000;89.0153000;89.5517000;88.8432000;88.8950000;31753
EURRUB;60;30920;120000;88.8914000;89.1839000;88.7831000;89.0717000;23728
EURRUB;60;30920;130000;89.0475000;89.2503000;88.9728000;89.0937000;21535
EURRUB;60;30920;140000;89.0937000;89.1827000;89.0131000;89.1330000;18943
EURRUB;60;30920;150000;89.1333000;89.1839000;88.8849000;88.9793000;19007
EURRUB;60;30920;160000;88.9808000;89.0205000;88.6670000;88.7558000;26218
EURRUB;60;30920;170000;88.7564000;88.9754000;88.6686000;88.7444000;26865
EURRUB;60;30920;180000;88.6536000;89.0860000;88.5940000;89.0543000;32711
EURRUB;60;30920;190000;89.0543000;89.3490000;88.9633000;89.3131000;30331
EURRUB;60;30920;200000;89.3126000;89.3870000;88.9807000;89.1208000;27901
EURRUB;60;30920;210000;89.1208000;89.2770000;88.9684000;89.1809000;23109
EURRUB;60;30920;220000;89.1837000;89.2375000;88.9154000;89.1016000;19283
EURRUB;60;30920;230000;89.1014000;89.2630000;89.0275000;89.1927000;18152
EURRUB;60;40920;0;89.1927000;89.2520000;89.0704000;89.1310000;5847
EURRUB;60;40920;10000;89.0662000;89.2192000;88.9675000;89.1030000;99
EURRUB;60;40920;20000;89.2235000;89.2235000;88.9143000;88.9939000;1414
EURRUB;60;40920;30000;88.9911000;89.1980000;88.9250000;88.9330000;999
EURRUB;60;40920;40000;89.2020000;89.3020000;88.9550000;89.2740000;12
EURRUB;60;40920;50000;89.0280000;89.2810000;88.9310000;89.1510000;12
EURRUB;60;40920;60000;89.2610000;89.3090000;89.0010000;89.2110000;12
EURRUB;60;40920;70000;88.9240000;89.2210000;88.9240000;89.0040000;12
EURRUB;60;40920;80000;88.9880000;89.2670000;88.9880000;89.0090000;12
EURRUB;60;40920;90000;89.1610000;89.1950000;88.9010000;88.9100000;256
EURRUB;60;40920;100000;88.9851000;89.2523000;88.8840000;89.0113000;1429
EURRUB;60;40920;110000;89.0117000;89.4329000;88.8308000;88.9584000;29464
EURRUB;60;40920;120000;88.9584000;88.9973000;88.7353000;88.9835000;20794
EURRUB;60;40920;130000;88.9857000;89.0868000;88.8261000;88.8928000;17421
EURRUB;60;40920;140000;88.8928000;88.9340000;88.7571000;88.8944000;16207
EURRUB;60;40920;150000;88.8884000;89.0530000;88.8085000;88.9712000;19801
EURRUB;60;40920;160000;88.9712000;89.0003000;88.7561000;88.8447000;27357
EURRUB;60;40920;170000;88.8465000;88.9230000;88.7013000;88.9021000;33460
EURRUB;60;40920;180000;88.9021000;89.0777000;88.7335000;89.0612000;38984
EURRUB;60;40920;190000;89.0612000;89.1721000;88.9901000;89.0394000;27867
EURRUB;60;40920;200000;89.0532000;89.3154000;89.0216000;89.2213000;18266
EURRUB;60;40920;210000;89.2212000;89.3500000;89.1183000;89.1917000;14235
EURRUB;60;40920;220000;89.1917000;89.2373000;89.0117000;89.0583000;14020
EURRUB;60;40920;230000;89.0582000;89.2639000;89.0051000;89.2062000;16446
EURRUB;60;50920;0;89.2062000;89.2891000;89.0992000;89.2360000;4398
EURRUB;60;50920;10000;89.3220000;89.3220000;89.1330000;89.1330000;7
EURRUB;60;60920;230000;89.0900000;89.2680000;89.0900000;89.2680000;12
EURRUB;60;70920;0;89.2710000;89.4360000;89.2710000;89.4360000;2
EURRUB;60;70920;10000;89.0483000;89.3110000;88.9780000;89.1425000;35
EURRUB;60;70920;20000;89.1372000;89.2630000;88.8370000;89.2630000;21
EURRUB;60;70920;30000;88.9560000;89.2680000;88.9050000;89.2150000;12
EURRUB;60;70920;40000;88.9010000;89.2500000;88.8680000;88.9420000;12
EURRUB;60;70920;50000;88.9380000;89.2390000;88.9290000;89.2080000;12
EURRUB;60;70920;60000;88.9360000;89.2490000;88.8680000;89.2490000;12
EURRUB;60;70920;70000;89.2350000;89.2490000;88.9320000;89.2490000;12
EURRUB;60;70920;80000;88.9220000;89.2350000;88.8960000;88.8970000;12
EURRUB;60;70920;90000;89.1830000;89.4420000;88.9220000;89.3011000;440
EURRUB;60;70920;100000;89.3011000;89.4587000;89.1067000;89.3885000;6018
EURRUB;60;70920;110000;89.3885000;89.6628000;89.1698000;89.4275000;29356
EURRUB;60;70920;120000;89.4279000;89.5443000;89.3102000;89.5443000;23977
EURRUB;60;70920;130000;89.5443000;89.8900000;89.4277000;89.7969000;21484
EURRUB;60;70920;140000;89.7969000;90.0901000;89.7484000;89.9853000;25069
EURRUB;60;70920;150000;89.9856000;90.0448000;89.7242000;89.8541000;15560
EURRUB;60;70920;160000;89.8535000;89.9351000;89.7138000;89.8259000;13651
EURRUB;60;70920;170000;89.8262000;89.9635000;89.4087000;89.4513000;19560
EURRUB;60;70920;180000;89.4512000;89.6487000;89.3436000;89.6039000;16020
EURRUB;60;70920;190000;89.6038000;89.6239000;89.4529000;89.5295000;8821
EURRUB;60;70920;200000;89.5309000;89.5309000;89.2491000;89.4381000;9193
EURRUB;60;70920;210000;89.4376000;89.5653000;89.3256000;89.4459000;360
EURRUB;60;70920;220000;89.4383000;89.5330000;89.3350000;89.3350000;273
EURRUB;60;70920;230000;89.4707000;89.5520000;89.3114000;89.3534000;169
EURRUB;60;80920;0;89.3506000;89.5370000;89.3167000;89.3350000;114
EURRUB;60;80920;10000;89.3140000;89.5492000;89.3140000;89.3680000;24
EURRUB;60;80920;20000;89.4355000;89.5150000;89.2848000;89.4880000;176
EURRUB;60;80920;30000;89.4850000;89.5580000;89.3442000;89.3615000;362
EURRUB;60;80920;40000;89.3617000;89.5260000;89.2627000;89.3310000;3419
EURRUB;60;80920;50000;89.5290000;89.5290000;89.2930000;89.4860000;12
EURRUB;60;80920;60000;89.4630000;89.5240000;89.3400000;89.5230000;12
EURRUB;60;80920;70000;89.3640000;89.5670000;89.3320000;89.5370000;12
EURRUB;60;80920;80000;89.5380000;89.5500000;89.3470000;89.5450000;12
EURRUB;60;80920;90000;89.5590000;89.6170000;89.3320000;89.5642000;1814
EURRUB;60;80920;100000;89.5642000;89.8060000;89.3689000;89.7026000;7499
EURRUB;60;80920;110000;89.7021000;89.9058000;89.3291000;89.7104000;25197
EURRUB;60;80920;120000;89.7107000;89.9999000;89.6538000;89.8234000;22148
EURRUB;60;80920;130000;89.8607000;90.0715000;89.7943000;90.0127000;22940
EURRUB;60;80920;140000;90.0119000;90.1517000;89.8829000;90.0362000;26938
EURRUB;60;80920;150000;90.0360000;90.1804000;89.9199000;90.1268000;24359
EURRUB;60;80920;160000;90.1248000;90.1511000;89.9117000;90.0394000;27097
EURRUB;60;80920;170000;90.0371000;90.1971000;89.9624000;90.0035000;33726
EURRUB;60;80920;180000;90.0035000;90.1925000;89.8107000;90.1734000;36090
EURRUB;60;80920;190000;90.1734000;90.2553000;90.0125000;90.0965000;23797
EURRUB;60;80920;200000;90.0961000;90.1180000;89.8587000;89.9179000;19280
EURRUB;60;80920;210000;89.9178000;89.9520000;89.7293000;89.8198000;13233
EURRUB;60;80920;220000;89.8189000;89.9330000;89.7282000;89.8965000;13071
EURRUB;60;80920;230000;89.8935000;89.9381000;89.7194000;89.8410000;15489
EURRUB;60;90920;0;89.8437000;89.9460000;89.6449000;89.6457000;5692
EURRUB;60;90920;10000;89.6310000;89.8200000;89.4950000;89.7140000;41
EURRUB;60;90920;20000;89.7140000;89.7780000;89.4060000;89.7500000;18
EURRUB;60;90920;30000;89.7500000;89.7510000;89.6890000;89.7510000;12
EURRUB;60;90920;40000;89.7400000;89.8240000;89.5880000;89.6050000;12
EURRUB;60;90920;50000;89.7920000;89.8560000;89.6150000;89.8280000;12
EURRUB;60;90920;60000;89.8340000;89.8730000;89.6280000;89.7620000;12
EURRUB;60;90920;70000;89.7770000;89.9070000;89.6700000;89.6700000;12
EURRUB;60;90920;80000;89.6800000;89.8440000;89.6650000;89.8270000;12
EURRUB;60;90920;90000;89.8190000;89.9140000;89.6520000;89.9120000;118
EURRUB;60;90920;100000;89.8690000;90.0020000;89.5900000;89.8428000;10427
EURRUB;60;90920;110000;89.8472000;89.9460000;89.2822000;89.3730000;39568
EURRUB;60;90920;120000;89.3730000;89.5583000;89.2770000;89.4808000;31924
EURRUB;60;90920;130000;89.4810000;89.5197000;89.2529000;89.3097000;23405
EURRUB;60;90920;140000;89.3097000;89.3116000;89.0460000;89.1597000;18961
EURRUB;60;90920;150000;89.1598000;89.3554000;89.1081000;89.3316000;23192
EURRUB;60;90920;160000;89.3318000;89.3999000;89.1140000;89.3178000;29185
EURRUB;60;90920;170000;89.3173000;89.3629000;89.0800000;89.2760000;39128
EURRUB;60;90920;180000;89.2777000;89.3397000;88.9440000;89.0325000;35934
EURRUB;60;90920;190000;89.0325000;89.1240000;88.9100000;89.0323000;21575
EURRUB;60;90920;200000;89.0230000;89.1450000;88.9018000;89.1108000;15288
EURRUB;60;90920;210000;89.1090000;89.1157000;88.7894000;88.9328000;17051
EURRUB;60;90920;220000;88.9325000;89.0029000;88.8334000;88.9947000;11722
EURRUB;60;90920;230000;88.9947000;89.0386000;88.8420000;88.9252000;10216
EURRUB;60;100920;0;88.9228000;88.9810000;88.7501000;88.7508000;7739
EURRUB;60;100920;10000;88.6130000;88.9430000;88.6130000;88.8558000;27
EURRUB;60;100920;20000;88.8506000;88.9820000;88.7950000;88.8020000;19
EURRUB;60;100920;30000;88.8200000;88.9760000;88.8200000;88.8790000;12
EURRUB;60;100920;40000;88.8530000;88.9240000;88.7469000;88.7954000;1061
EURRUB;60;100920;50000;88.8860000;89.0210000;88.8430000;88.9060000;12
EURRUB;60;100920;60000;88.9260000;89.1140000;88.9210000;88.9720000;12
EURRUB;60;100920;70000;88.9620000;89.1240000;88.9270000;88.9270000;12
EURRUB;60;100920;80000;89.1010000;89.1010000;88.9230000;88.9870000;12
EURRUB;60;100920;90000;88.9490000;89.1370000;88.8916000;89.1290000;389
EURRUB;60;100920;100000;89.0250000;89.0870000;88.9125000;88.9977000;5945
EURRUB;60;100920;110000;88.9977000;89.3895000;88.9288000;89.3804000;35007
EURRUB;60;100920;120000;89.3829000;89.4663000;89.2647000;89.3736000;28012
EURRUB;60;100920;130000;89.3737000;89.4091000;89.1541000;89.2068000;27565
EURRUB;60;100920;140000;89.2067000;89.2090000;88.8760000;88.9931000;26488
EURRUB;60;100920;150000;88.9931000;89.0358000;88.7740000;88.9227000;27305
EURRUB;60;100920;160000;88.9227000;89.1675000;88.7740000;89.0200000;20547
EURRUB;60;100920;170000;89.0200000;89.1020000;88.7060000;88.9275000;13426
EURRUB;60;100920;180000;88.9275000;89.1900000;88.7400000;89.0636000;14400
EURRUB;60;100920;190000;89.0767000;89.2150000;88.8420000;89.1550000;12996
EURRUB;60;100920;200000;89.0120000;89.2130000;88.8420000;88.9975000;10053
EURRUB;60;100920;210000;88.8760000;89.0470000;88.8080000;88.9650000;8369
EURRUB;60;100920;220000;88.9575000;89.0319000;88.7400000;88.9400000;9066
EURRUB;60;100920;230000;88.9425000;89.0290000;88.8080000;88.9648000;21842
EURRUB;60;110920;0;88.9657000;88.9800000;88.6360000;88.6360000;8794
EURRUB;60;110920;10000;88.5300000;88.8820000;88.5300000;88.7645000;28
EURRUB;60;110920;20000;88.7720000;88.8750000;88.6000000;88.6500000;22
EURRUB;60;110920;30000;88.7050000;88.9130000;88.7050000;88.8990000;12
EURRUB;60;110920;40000;88.8280000;88.8770000;88.5690000;88.6720000;12
EURRUB;60;110920;50000;88.9080000;88.9320000;88.6710000;88.9160000;12
EURRUB;60;110920;60000;88.6660000;89.0530000;88.6660000;88.9420000;12
EURRUB;60;110920;70000;88.9480000;89.0000000;88.7340000;89.0000000;12
EURRUB;60;110920;80000;88.8230000;89.0550000;88.7849000;88.8766000;1545
EURRUB;60;110920;90000;88.8768000;89.0180000;88.7990000;88.8672000;2371
EURRUB;60;110920;100000;88.8723000;88.9780000;88.7206000;88.7690000;5104
EURRUB;60;110920;110000;88.7698000;88.8927000;88.4000000;88.6252000;41556
EURRUB;60;110920;120000;88.6252000;88.7936000;88.5168000;88.7752000;29701
EURRUB;60;110920;130000;88.7752000;88.9570000;88.7187000;88.9538000;25435
EURRUB;60;110920;140000;88.9548000;88.9842000;88.6565000;88.7036000;23828
EURRUB;60;110920;150000;88.7109000;88.8259000;88.6040000;88.7930000;21305
EURRUB;60;110920;160000;88.7936000;88.9138000;88.6040000;88.8450000;23340
EURRUB;60;110920;170000;88.8448000;88.8591000;88.5700000;88.6342000;31853
EURRUB;60;110920;180000;88.6342000;88.8172000;88.5635000;88.6749000;33873
EURRUB;60;110920;190000;88.6742000;88.7936000;88.5360000;88.6941000;22671
EURRUB;60;110920;200000;88.6934000;88.8767000;88.6444000;88.8486000;12558
EURRUB;60;110920;210000;88.8486000;88.8990000;88.7400000;88.8016000;12300
EURRUB;60;110920;220000;88.8014000;88.8480000;88.6138000;88.7172000;12503
EURRUB;60;110920;230000;88.7116000;88.9170000;88.6367000;88.8653000;10549
EURRUB;60;120920;0;88.8618000;88.8760000;88.5920000;88.5920000;3655
EURRUB;60;120920;10000;88.7370000;88.7370000;88.5960000;88.5960000;8
EURRUB;60;130920;200000;88.8150000;88.8150000;88.8150000;88.8150000;6
